doi,licenseURL,licenseQID,start,end,qid,wdLicenseQID
10.1155/2017/9074601,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37683531,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8637138,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39186722,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3908061,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39186373,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7191826,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37681596,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2314813,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30235212,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8424326,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37681633,http://www.wikidata.org/entity/Q20007257
10.1155/2017/6104054,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39186731,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7904821,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q36314027,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4541958,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37681576,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8158315,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39183039,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8013575,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38743138,http://www.wikidata.org/entity/Q20007257
10.1080/19491034.2016.1264552,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-17T00:00:00Z,,Q34555201,http://www.wikidata.org/entity/Q24082749
10.1155/2017/2850659,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37670773,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4863079,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37670794,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9035193,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37670856,http://www.wikidata.org/entity/Q20007257
10.1155/2017/5473197,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30235316,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9614810,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q42319485,http://www.wikidata.org/entity/Q20007257
10.1167/17.2.4,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-02-14T00:00:00Z,,Q30839298,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2370927,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37672630,http://www.wikidata.org/entity/Q20007257
10.1155/2017/5198723,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39175590,http://www.wikidata.org/entity/Q20007257
10.1080/15548627.2017.1287657,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-03-13T00:00:00Z,,Q42242715,http://www.wikidata.org/entity/Q24082749
10.1080/13880209.2017.1288749,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q36280724,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2803579,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37670797,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4080364,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37680890,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4626540,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37672845,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9246721,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q42318321,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4097205,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39178715,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2038573,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37680974,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3278494,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q42318324,http://www.wikidata.org/entity/Q20007257
10.1080/19336934.2017.1295189,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-03-24T00:00:00Z,,Q39170983,http://www.wikidata.org/entity/Q24082749
10.1155/2017/5245021,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30235317,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1430350,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37668859,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4809751,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37668889,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9326454,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39175509,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8095926,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39175599,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7018393,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37668843,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1203538,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q36305779,http://www.wikidata.org/entity/Q20007257
10.1080/15476286.2017.1290041,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-03-20T00:00:00Z,,Q47141803,http://www.wikidata.org/entity/Q24082749
10.1080/15592294.2017.1290032,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-10T00:00:00Z,,Q39171023,http://www.wikidata.org/entity/Q24082749
10.1080/10408444.2016.1270255,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-10T00:00:00Z,,Q38749820,http://www.wikidata.org/entity/Q6937225
10.1155/2017/1726078,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37661161,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8913860,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37661158,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1272193,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39172218,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7023750,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30361393,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2817252,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39167264,http://www.wikidata.org/entity/Q20007257
10.1080/17474124.2017.1292851,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-02-16T00:00:00Z,,Q38918638,http://www.wikidata.org/entity/Q20007257
10.1080/21505594.2017.1292198,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2021-10-22T00:00:00Z,,Q36302129,http://www.wikidata.org/entity/Q24082749
10.1155/2017/5063239,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q36300318,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4357591,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30839505,http://www.wikidata.org/entity/Q20007257
10.1080/21541264.2017.1291082,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-08T00:00:00Z,,Q40959002,http://www.wikidata.org/entity/Q24082749
10.1155/2017/5472792,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39162716,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9621724,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39162354,http://www.wikidata.org/entity/Q20007257
10.1080/19490976.2017.1290756,http://creativecommons.org/licenses/by-nc/3.0/,Q18810331,2017-02-06T00:00:00Z,,Q33562095,http://www.wikidata.org/entity/Q18810331
10.1155/2017/5124354,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37652551,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9702820,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q29248994,http://www.wikidata.org/entity/Q20007257
10.1080/15384101.2017.1288326,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-28T00:00:00Z,,Q39122602,http://www.wikidata.org/entity/Q24082749
10.1080/15384101.2017.1288322,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-27T00:00:00Z,,Q34550677,http://www.wikidata.org/entity/Q24082749
10.1155/2017/3145742,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q34552791,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9383184,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37657207,http://www.wikidata.org/entity/Q20007257
10.1080/16549716.2017.1267961,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30061823,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1348242,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37654371,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2931813,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37654423,http://www.wikidata.org/entity/Q20007257
10.1080/19491034.2017.1287643,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-07T00:00:00Z,,Q38878365,http://www.wikidata.org/entity/Q24082749
10.1155/2017/8282391,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30235405,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8746303,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37642331,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2916953,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38750460,http://www.wikidata.org/entity/Q20007257
10.1080/19491034.2017.1285988,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-02-02T00:00:00Z,,Q39115697,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9784565,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37644717,http://www.wikidata.org/entity/Q20007257
10.1177/0300060516686230,http://creativecommons.org/licenses/by-nc/3.0/,Q18810331,2017-01-30T00:00:00Z,,Q48569897,http://www.wikidata.org/entity/Q18810331
10.1155/2017/9749802,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30235500,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1396398,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38934729,http://www.wikidata.org/entity/Q20007257
10.1155/2017/6526151,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39159098,http://www.wikidata.org/entity/Q20007257
10.1080/21541248.2016.1264352,http://creativecommons.org/licenses/by-nc/3.0/,Q18810331,2017-01-31T00:00:00Z,,Q50458396,http://www.wikidata.org/entity/Q34179348
10.1155/2017/6494795,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37640077,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4761081,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39157059,http://www.wikidata.org/entity/Q20007257
10.1155/2017/6474761,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q43376063,http://www.wikidata.org/entity/Q20007257
10.1080/16549716.2017.1272223,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30378427,http://www.wikidata.org/entity/Q20007257
10.1080/16549716.2016.1264702,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37669574,http://www.wikidata.org/entity/Q20007257
10.1080/21655979.2017.1282018,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-01-31T00:00:00Z,,Q47990831,http://www.wikidata.org/entity/Q24082749
10.1080/16549716.2017.1271594,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30378418,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9202676,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37640119,http://www.wikidata.org/entity/Q20007257
10.1080/16549716.2017.1270525,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37669596,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9158319,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37637322,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8745254,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q30235499,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7803029,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37637768,http://www.wikidata.org/entity/Q20007257
10.1080/21541248.2016.1270392,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-01-27T00:00:00Z,,Q39106622,http://www.wikidata.org/entity/Q24082749
10.1080/10872981.2016.1270020,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37669666,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2740963,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39158939,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7232361,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39159184,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8983237,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37618213,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3073504,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37642274,http://www.wikidata.org/entity/Q20007257
10.1080/21541248.2016.1277001,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2017-04-13T00:00:00Z,,Q39113567,http://www.wikidata.org/entity/Q34179348
10.1155/2017/5405104,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38751303,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3958069,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39158943,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9624760,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37624909,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2834956,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39155341,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3760238,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37633148,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7045630,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37633125,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8392523,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37633135,http://www.wikidata.org/entity/Q20007257
10.1155/2017/6871089,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37633118,http://www.wikidata.org/entity/Q20007257
10.1080/19491034.2016.1260798,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-01-02T00:00:00Z,,Q39104972,http://www.wikidata.org/entity/Q24082749
10.1155/2017/5712341,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39140153,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1460491,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37624811,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8783294,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37624947,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8910821,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37624953,http://www.wikidata.org/entity/Q20007257
10.1155/2017/5135781,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37624915,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9017902,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37624929,http://www.wikidata.org/entity/Q20007257
10.1080/15384101.2017.1282585,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-13T00:00:00Z,,Q39001922,http://www.wikidata.org/entity/Q24082749
10.1080/21541248.2017.1279725,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-02-17T00:00:00Z,,Q39001911,http://www.wikidata.org/entity/Q24082749
10.1177/0300060516683877,http://creativecommons.org/licenses/by-nc/3.0/,Q18810331,2017-01-25T00:00:00Z,,Q47678283,http://www.wikidata.org/entity/Q18810331
10.1155/2017/8412508,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37625297,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3257235,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38753853,http://www.wikidata.org/entity/Q20007257
10.1155/2017/8921917,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q29248302,http://www.wikidata.org/entity/Q20007257
10.1080/21505594.2017.1279766,http://creativecommons.org/licenses/by-nc/3.0/,Q18810331,2021-10-22T00:00:00Z,,Q38768532,http://www.wikidata.org/entity/Q18810331
10.1155/2017/9478542,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37620258,http://www.wikidata.org/entity/Q20007257
10.1080/21541248.2016.1277002,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,2017-01-27T00:00:00Z,,Q48577968,http://www.wikidata.org/entity/Q34179348
10.1155/2017/3187594,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39135669,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9208489,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38963088,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9294018,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37618229,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1809592,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37618198,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2740768,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37618338,http://www.wikidata.org/entity/Q20007257
10.1155/2017/1032432,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39132974,http://www.wikidata.org/entity/Q20007257
10.1155/2017/7518375,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39128187,http://www.wikidata.org/entity/Q20007257
10.1155/2017/3247528,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37611265,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9404057,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q53508391,http://www.wikidata.org/entity/Q20007257
10.1155/2017/4072364,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39132986,http://www.wikidata.org/entity/Q20007257
10.1155/2017/5765417,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q38757951,http://www.wikidata.org/entity/Q20007257
10.1155/2017/6943851,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39132982,http://www.wikidata.org/entity/Q20007257
10.1155/2017/9270549,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q37615064,http://www.wikidata.org/entity/Q20007257
10.1155/2017/2350137,http://creativecommons.org/licenses/by/4.0/,Q20007257,2017-01-01T00:00:00Z,,Q39132820,http://www.wikidata.org/entity/Q20007257
